epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.22416110336780548	0.04836059734225273	0.22856214834260902	0.20089486241340637	0.08518553525209427	0.21615179750378188
20.0	0.2778523862361908	0.060667481273412704	0.29241867461707677	0.24563759565353394	0.1081690788269043	0.2716955910425223
30.0	0.29530200362205505	0.06605634093284607	0.3107174820184274	0.2480984479188919	0.10920051485300064	0.27988552641290015
40.0	0.28948545455932617	0.0647532269358635	0.30272911143374465	0.2501118779182434	0.11085157096385956	0.2784931333532605
50.0	0.28143176436424255	0.0625012144446373	0.290554819113961	0.24653242528438568	0.10905460268259048	0.2701453295033477
60.0	0.27740493416786194	0.06271746009588242	0.2863139517141513	0.24295301735401154	0.1060660108923912	0.26641733056962213
70.0	0.27069351077079773	0.05977119505405426	0.28216563291776625	0.23959733545780182	0.10426970571279526	0.26385036766067677
80.0	0.2657718062400818	0.05903170257806778	0.2798454872884454	0.2387024611234665	0.1038489118218422	0.2634560991733537
90.0	0.26308727264404297	0.058130498975515366	0.2774584634843628	0.23825503885746002	0.10249057412147522	0.26189341922495657
100.0	0.26308727264404297	0.05716344341635704	0.2765905632486793	0.23064878582954407	0.09726331382989883	0.25572473026858844
110.0	0.2639821469783783	0.05742238089442253	0.2732087812247363	0.2308724820613861	0.098399817943573	0.25318177733431146
120.0	0.26040270924568176	0.05673066899180412	0.27205374204252275	0.22997763752937317	0.09836988896131516	0.2535361924067575
130.0	0.2532438635826111	0.05388708785176277	0.262934357723275	0.2288590669631958	0.09763878583908081	0.24871062352672488
