,url,电影名称,别名,全部名称,电影评分,评分人数,导演,编剧,主演,上映年份,首映日期,国家,语言,片长raw,片长,季数,集数,单集片长raw,单集片长,类型,剧情简介
10,https://movie.douban.com/subject/1309059/,艺伎回忆录 Memoirs of a Geisha,艺妓回忆录,艺伎回忆录 Memoirs of a Geisha / 艺妓回忆录,7.6,278783,罗伯·马歇尔,罗宾·史威考德 / 亚瑟·高登,章子怡 / 渡边谦 / 杨紫琼 / 巩俐 / 周采芹 / 大后寿寿花 / 桃井薰 / 役所广司 / 伊川东吾 / 工藤夕贵 / 田川洋行,2005,2005-12-10(日本),美国,英语 / 日语,145分钟,145,,,,,剧情 / 爱情,根据美国作家阿瑟-高顿的同名小说改编。故事以第一人称展开，时代背景从1929年开始延续到二战结束，女主人公回忆了自己从小拼命挣扎、历尽荣辱的人生经历。 有着一双蓝灰色眼睛的小百合（章子怡饰）出生于贫穷小渔村，被卖到京都一家知名的艺伎馆。小百合在那里学习了舞蹈、茶艺等，渐渐成为当地头牌艺伎，同时也不断受到京都第一红伎初桃（巩俐饰）的压迫与挑战。一个偶然的机会，全日本最美丽、知名的艺伎真美羽（杨紫琼饰）要认小百合为“妹妹”，此举从此改变了小百合的一生……
11,https://movie.douban.com/subject/4009651/,斗牛,革命牛 / 八路牛 / Cow,斗牛 / 革命牛 / 八路牛 / Cow,8.2,211580,管虎,管虎,黄渤 / 闫妮 / 高虎 / 来喜 / 胡晓光 / 刘向京 / 陶泽如 / 孙松,2009,2009-09-11(中国大陆) / 2009-09-10(威尼斯电影节),中国大陆,中文 / 日语,109分钟,109,,,,,剧情 / 喜剧,抗日战争时期，一队八路军来到了沂蒙山区的堡垒村马牧池，随他们一同前来的还有国际友人捐赠的奶牛。长年生活在大山中的村民从没见过这种黑白相间、奶量充足的牛，他们备感惊奇。不久，日军船尻部队逼近，八路军紧急撤退，临行前将奶牛托付给村民喂养。贫穷胆小的村民担心奶牛会带来灾难，他们通过抓红豆的方式选出养牛人，小寡妇九儿（闫妮 饰）帮破落户牛二（黄渤 饰）抓阄，最终使牛二成了这倒霉的“幸运儿”。 残酷血腥的扫荡过后，村民们全被杀害，只有牛二和奶牛成为幸存者。尚未得到喘息之时，另一队日军部队路过此地，并将伤员留在这里。从这天起，肩负着保护奶牛重任的牛二想尽办法和日军、土匪、江湖郎中等各色人等展开周旋，而那头倔脾气的搭档也让他头疼不已……
12,https://movie.douban.com/subject/1768351/,,,,,,,,,,,,,,,,,,,,
13,https://movie.douban.com/subject/1292222/,出租车司机 Taxi Driver,的士司机(港) / 计程车司机(台) / 出租汽车司机,出租车司机 Taxi Driver / 的士司机(港) / 计程车司机(台) / 出租汽车司机,8.6,210712,马丁·斯科塞斯,保罗·施拉德,罗伯特·德尼罗 / 朱迪·福斯特 / 斯碧尔·谢波德 / 艾伯特·布鲁克斯 / 哈威·凯特尔 / 戴安娜·阿伯特 / 维克多·阿尔果 / 吉诺·阿迪托 / 彼得·博伊尔 / 布伦达·迪克森,1976,1976-02-08(美国),美国,英语 / 西班牙语,113分钟,113,,,,,剧情 / 犯罪,特拉维斯（罗伯特·德尼罗 Robert De Niro 饰）从越战中退伍回来后一直在纽约以开出租车为生。战争后的他多少有些失落，加上开出租车目睹了纽约夜幕下的种种罪恶，令他变得愤世嫉俗、痛恨社会。在追求总统候选人帕兰坦竞选办公室的秘书贝西失败后，特拉维斯决定去刺杀帕兰坦 以证明自己。 在准备刺杀行动的过程中，特拉维斯遇上了被逼卖淫的雏妓艾瑞斯。在企图救艾瑞斯出火坑未果后，特拉维斯手持武器闯进淫窝，将里面的一干人等通通干掉了！本以为即将收到法律的惩罚，然而媒体却将特拉维斯描述成了一个拯救少女的英雄……
14,https://movie.douban.com/subject/1293135/,101真狗 101 Dalmatians,101忠狗 / 101斑点狗 / 101条斑点狗 / 101只黑斑狗,101真狗 101 Dalmatians / 101忠狗 / 101斑点狗 / 101条斑点狗 / 101只黑斑狗,7.4,92256,斯蒂芬·赫瑞克,约翰·休斯 / 道迪·史密斯,格伦·克洛斯 / 杰夫·丹尼尔斯 / 乔莉·理查德森 / 琼·普莱怀特 / 休·劳瑞 / 马克·威廉姆斯 / 约翰·斯拉普内尔 / 蒂姆·麦克纳尼 / 休·弗拉瑟 / 佐伦·维斯 / 马克·哈迪根 / 迈克尔·珀西瓦尔 / 内维尔·菲利普斯 / 约翰·本菲尔德 / 比尔·斯图尔特 / 安德鲁·斯派曼 / 约翰·彼得斯 / 布莱恩·卡普龙,1996,1996-11-27(美国),美国,英语 / 西班牙语,103分钟,103,,,,,喜剧 / 犯罪 / 冒险,一天，罗杰（杰夫•丹尼尔斯 Jeff Daniels 饰）和安妮（朱莉•理查德森 Joely Richardson 饰）塔所养的斑点狗在和主人散步时一见钟情，罗杰和安妮塔也因此走到了一起。不久，两只斑点狗就生了一窝小狗。一家人生活得十分开心。 这时，安妮塔的变态老板想用斑点狗皮做一件皮衣，在遭到了罗杰和安妮塔的拒绝后，她派人掳走了这窝小狗。罗杰夫妇一早醒来发现小狗不见了，急切里四出寻找，然而音讯全无。两人的爱犬这时按捺不住，在动物朋友们的帮助下，独自前往了虎穴……
15,https://movie.douban.com/subject/1300616/,买凶拍人 買兇拍人,"You Shoot, I Shoot","买凶拍人 買兇拍人 / You Shoot, I Shoot",8.2,146651,彭浩翔,彭浩翔 / 谷德昭,葛民辉 / 张达明 / 詹瑞文 / 樋口明日嘉 / 陈惠敏 / 方子璇 / 陈辉虹 / 缪非临 / 刘以达 / 林雪 / 邵音音 / 王合喜,2001,2001-08-16(中国香港),中国香港,粤语 / 法语 / 日语,99分钟,99,,,,,喜剧 / 动作 / 犯罪,职业杀手Bart（葛民辉饰）技艺高超，雇主很多，收入不俗。他与妻子阿玲（方子璇饰）居于高级住宅区，小日子过的非常滋润。可惜好景不长，金融风暴后夫妻二人陷入经济危机。Bart迫于无奈，便为有钱太太杀人服务，不想有钱太太要求苛刻，要Bart在杀人之余还得拍下杀人过程，方泄心头之恨。Bart深明顾客至上的道理，决定找一个拍档合作。凑巧Bart在酒吧见到导演阿全（张达明饰），二人一拍即合，成为了杀手导演二人组，一时间生意大增，一连串的“买凶拍人”行动随即展开。后来江湖大佬标哥听闻，决定聘Bart及阿全代劳，杀死社团叛徒大雄，并要拍下影带，好让他有真凭实据能向社团交代，稳坐执事人一职。这次买凶拍人行动能否成功呢？
16,https://movie.douban.com/subject/1304102/,谍影重重 The Bourne Identity,叛谍追击(港) / 神鬼认证(台) / 伯恩的身份 / 身份的迷惑,谍影重重 The Bourne Identity / 叛谍追击(港) / 神鬼认证(台) / 伯恩的身份 / 身份的迷惑,8.6,431790,道格·里曼,托尼·吉尔罗伊 / 罗伯特·鲁德鲁姆 / W·布莱克·赫伦,马特·达蒙 / 弗朗卡·波滕特 / 克里斯·库珀 / 克里夫·欧文 / 朱丽娅·斯蒂尔斯 / 布莱恩·考克斯 / 阿德沃尔·阿吉纽依-艾格拜吉 / 加布里埃尔·曼 / 沃尔顿·戈金斯 / 约什·汉密尔顿 / 奥尔索·马利亚·奎利尼,2002,2002-11-21(中国大陆) / 2002-06-14(美国),美国 / 德国 / 捷克,英语 / 法语 / 德语 / 荷兰语 / 意大利语,119分钟,119,,,,,动作 / 悬疑 / 惊悚,杰森·伯恩（马特·达蒙 饰）在意大利被人从海上救起，他失去了记忆，除了臀部的瑞士银行帐号之外，他完全没有办法证明自己的身份。 杰森从瑞士银行找到了大量的现金，六本护照，一把枪，同时他发现自己格斗、枪械、和语言等方面的能力，他开始追查自己的身份，并且把陌生女子玛丽（弗兰卡·泼坦特 饰）也卷了进来。两人从瑞士到巴黎，一路上受到神秘杀手组织的追杀，危机重重。 杰森能否化险为夷，找到自己的真实身份？他是否有勇气面对真相？
17,https://movie.douban.com/subject/1300069/,偷天陷阱 Entrapment,将计就计,偷天陷阱 Entrapment / 将计就计,7.8,105521,乔恩·阿米尔,小威廉·保尔斯 / 罗纳德·巴斯,肖恩·康纳利 / 凯瑟琳·泽塔-琼斯 / 文·瑞姆斯 / 威尔·帕顿 / 莫里·柴金,1999,1999-04-30,美国 / 英国 / 德国,英语 / 汉语普通话,113 分钟,113,,,,,动作 / 爱情 / 惊悚 / 犯罪,一个著名画家在纽约举办了一次画展，不料展出的名画却被盗走，众人怀疑的矛头指向了大盗麦克（肖恩•康纳利 Sean Connery 饰）。因为麦克是一个名贵艺术品的惯偷分子，而这次名画失窃的所有证据，也表明麦克嫌疑最大。 为了使其入罪，承包此画的保险公司决定使用美人计——职员维吉尼亚（凯瑟琳•泽塔-琼斯 Catherine Zeta-Jones 饰）假扮麦克的同道中人，诱使麦克出手犯罪，而保险公司则随后追踪取证。然而，每一次麦克都没有落入圈套，还与维吉尼亚渐生情愫。得知千年虫入侵电脑，维吉尼亚唆使麦克利用这个机会入侵马来西亚的国际银行，这里管理森严，号称全球之最。一场斗智斗勇的计划开始了，而维吉尼亚也陷入了效忠公司和帮助爱人的选择当中。
18,https://movie.douban.com/subject/1297291/,夏日么么茶 夏日的嬷嬷茶,夏日的么么茶 / Summer Holiday,夏日么么茶 夏日的嬷嬷茶 / 夏日的么么茶 / Summer Holiday,6.7,81226,马楚成,陈淑贤,郑秀文 / 任贤齐 / 谷德昭 / 阿牛 / 沈傲君 / 王凯蒂 / 王光良 / 郑斌辉,2000,2000-08-12(中国香港),中国香港,粤语 / 普通话,98分钟,98,,,,,喜剧 / 爱情,Summer（郑秀文 饰）是一个事业型女性，可是她事业跟爱情都失意。她只好来到马来西亚的丹丹岛，那里有一个沙滩是她与表格合资买下来的，刚好传出有财团想收购这个岛，与财团商量卖岛的事之余她还可以度假散心。来到岛上才知道，表哥也因为欠债的问题把半个沙滩的卖给了一个叫么么茶（任贤齐 饰）的当地人。可是么么茶为了可以让喜欢这个沙滩的人继续享受欢乐，不同意把沙滩卖出。Summer只好软硬兼施，在不知不觉之间两人发生了微妙的关系，继而展开了一场浪漫爱情。
19,https://movie.douban.com/subject/3928370/,越光宝盒,Just Another Pandora's Box / Once Upon A Chinese Classic,越光宝盒 / Just Another Pandora's Box / Once Upon A Chinese Classic,5.3,162145,刘镇伟,刘镇伟,孙俪 / 郑中基 / 朱茵 / 梁咏琪 / 郭德纲 / 曾志伟 / 黄渤 / 谭耀文 / 钟欣潼 / 黄奕 / 蔡少芬 / 方力申 / 吴君如 / 樊少皇 / 元彪 / 邓丽欣 / 吴京 / 刘镇伟 / 钟镇涛 / 郭涛 / 连晋 / 王学兵 / 于谦 / 元秋 / 元华 / 徐娇 / 林子聪 / 李健仁 / 林雪 / 梁汉文 / 袁祥仁 / 厉娜 / 艾梦萌 / 于荣光 / 梁小龙,2010,2010-03-18(中国大陆/中国香港),中国大陆 / 中国香港,汉语普通话 / 粤语,86分钟,86,,,,,喜剧 / 爱情 / 奇幻 / 古装,个性莽撞的玫瑰仙子（孙俪 饰）渴望能够像紫霞仙子一样找到一世珍爱，于是从日月神灯前盗取那把曾见证旷古爱恋的紫青宝剑来到凡间，希望找到能拔剑出鞘的真命天子。山贼清一色（郑中基 饰）只想本本份份做个山贼，不料却拔出玫瑰仙子的紫青宝剑，之后俩人又意外通过越光宝盒穿越时空，亲历赤壁之战。在穿越的日子里，玫瑰仙子对于拔剑出鞘的清一色百般示爱，而一心想重新踏上穿越时空之路的清一色却对玫瑰仙子只是假意奉承，在利用玫瑰仙子从曹操（郭德纲 饰）手里夺回越光宝盒之后，他毅然弃玫瑰仙子于不顾，独自回到曾经。然而再次偶到玫瑰仙子之时，清一色却发现有一份爱早已在自己的心头生根发芽…… 本片借经典影片《月光宝盒》之东风，58位明星倾情加盟，并重新演绎近年来多部影片中的精彩片段，“笑果”非比寻常。
20,https://movie.douban.com/subject/1466007/,寂静岭 Silent Hill,鬼魅山房(港) / 沉默之丘(台) / 哑巴山,寂静岭 Silent Hill / 鬼魅山房(港) / 沉默之丘(台) / 哑巴山,7.7,283095,克里斯多夫·甘斯,罗杰·阿夫瑞,拉达·米切尔 / 祖蒂·弗兰 / 肖恩·宾 / 劳瑞·侯登 / 黛博拉·卡拉·安格 / 金·寇兹 / 谭雅·艾伦 / 艾丽丝·克里奇,2006,2006-04-21(美国),加拿大 / 法国,英语,125分钟,125,,,,,悬疑 / 恐怖,为了女儿，Rose（拉达•米契尔 饰）与女儿一起来到了一个奇怪的地方。 女儿常常梦游，Rose寻遍医生都无法把女儿的病治好，虽然灰心过但Rose还是不愿放弃医治女儿。女儿是她的命根，女儿梦游时总是说着一个名字，于是她丢下丈夫（肖恩•宾 饰），到了那个叫寂静岭的地方。 Rose以为在那里能找到治疗女儿疾病的答案，但这个地方却出乎了她当初所想象。祸不单行的是女儿在这时候奇怪地失踪了。这里不像一般的城镇，空气中弥漫着让人窒息的浓雾。在这里居住的人不多，却有很多奇怪的生物居住，Rose到处寻找女儿，却不得要领。而且更常常遇到令她意想不到的事情，从未接触过的事物。渐渐的，她了解了有关这个地方的历史，也得知了一个秘密……
21,https://movie.douban.com/subject/1306951/,鹿鼎记2：神龙教 鹿鼎記II 神龍教,鹿鼎记II：神龙教 / Royal Tramp II / Royal Tramp2,鹿鼎记2：神龙教 鹿鼎記II 神龍教 / 鹿鼎记II：神龙教 / Royal Tramp II / Royal Tramp2,8.1,228009,王晶,王晶,周星驰 / 邱淑贞 / 林青霞 / 李嘉欣 / 陈百祥 / 刘松仁 / 温兆伦 / 汤镇业 / 吴君如 / 袁洁莹 / 陈德容 / 秦沛,1992,1992-09-24(中国香港),中国香港,粤语,98分钟(香港),98,,,,,喜剧 / 动作 / 武侠 / 古装,韦小宝（周星驰 饰）要护送建宁公主（邱淑贞 饰）嫁到云南，在途中遇到了独臂神尼的刺杀。小宝被抓走后，借口拜神尼为师，其实是想追求其徒弟阿珂（李嘉欣 饰）。不料韦小宝被神龙教圣女龙儿（林青霞 饰）抓走，想要报了之前在王宫里埋下的仇恨，却没想到遭到了平西王的陷害。韦小宝极力相救，龙儿以身相许更把绝世武功传于韦小宝。韦小宝与公主之间的事情被平西王发现了，平西王更提前造反，小宝将贪图富贵的冯锡范骗到东郊皇陵，没想到那里竟然是大清龙脉……
