,url,电影名称,别名,全部名称,电影评分,评分人数,导演,编剧,主演,上映年份,首映日期,国家,语言,片长raw,片长,季数,集数,单集片长raw,单集片长,类型,剧情简介
10,https://movie.douban.com/subject/2154868/,戏说乾隆 戲說乾隆,戏说乾隆(中视版) / 戏说乾隆第一部 / Make Bitter Qianlong,戏说乾隆 戲說乾隆 / 戏说乾隆(中视版) / 戏说乾隆第一部 / Make Bitter Qianlong,8.3,39027,范秀明,宋项如,郑少秋 / 赵雅芝 / 江淑娜 / 周霆坤 / 张庭 Ting Cheung / 黄文豪 / 李欣 / 薛汉 / 于恒 / 黄冠雄 / 丁仰国 / 李海兴 / 赵子华 / 刘文斌,1991,1991-05-15(中国台湾),中国台湾,汉语普通话,,,,42,45分钟,45,爱情 / 武侠 / 古装,三次出行，三段邂逅，三段传奇。以戏说的形式描述了乾隆皇帝（郑少秋 饰）微服出行过程中，遇到的奇景奇事，从诗情画意的江南到神秘的西滇，结识朋友，偶遇佳人，趣事不断。或是纵情山水，或是身处险境，或愉悦或失落。在这过程中，体会皇帝的得意与失意，取与舍。 故事分为三部分。分别是《江南除霸》、《西滇风云》和《宫闱情变》。三段故事的女主角性格各不相同，一个是盐帮帮主程淮秀（赵雅芝 饰）；一个是欲向乾隆讨杀父血债的侠女沈芳；还有一个是江南刺绣女金无箴。在河山间，在惊险事件里，穿插着乾隆与这三位女子的感情纠葛。本片自开播以来得到了广泛的好评，被誉为十大经典港台剧之一。
11,https://movie.douban.com/subject/3005496/,一个好爸爸,我们这一家 / Run Papa Run,一个好爸爸 / 我们这一家 / Run Papa Run,7.1,36095,张艾嘉,张艾嘉 / 陈淑贤 / 胡恩威,古天乐 / 刘若英 / 苗可秀 / 刘一含 / 莫少聪 / 林雪 / 曾国祥 / 陈子聪 / 狄龙 / 郑则仕,2008,2008-03-23,中国香港,粤语,115 分钟,115,,,,,剧情 / 家庭,李天恩（古天乐 饰）少年时代便喜欢打架，后来成为了江湖老大，他与母亲恩妈（苗可秀 饰）互相斗嘴，是他们一贯的相处方式。 陈美宝（刘若英 饰）与李天恩在警察局一见钟情，即使两人背景相差甚异，两人还是相爱了。可是当美宝告诉天恩自己已怀孕的时候，天恩犹如晴天霹雳，没有父亲的他根本不知道如何当一名父亲。应负的责任，李天恩还是逃不过的。天恩觉得自己的一生就要被妻儿困住时，女儿喜儿的出生让李天恩彻底改变了。 天恩想尽办法对女儿隐瞒自己黑帮的身份，放弃做歪门邪道的生意，为了女儿他放下身段取悦女儿。期间天恩的母亲逝世了，也由于不景气，天恩的生意一落千丈。眼看社团的几位老前辈给予天恩的压力越来越大，天恩还是无奈的接受了。 喜儿还是一天天的长大了，她也知道了父亲黑社会的身份，美宝希望天恩能就此退出江湖，可是社团却想在这时候推荐他做龙头老大，更把他欠债的事做威逼，天恩进退两难。 为了对社团有交待，能从此退出，他决定与毒贩交易，被埋伏的警方发现了。愤怒的毒贩向天恩开了一枪……
12,https://movie.douban.com/subject/1295485/,方世玉续集,方世玉2：万夫莫敌 / 方世玉续集：谁与争锋 / 功夫皇帝II：万夫莫敌(台) / Fong Sai Yuk II / The Legend II,方世玉续集 / 方世玉2：万夫莫敌 / 方世玉续集：谁与争锋 / 功夫皇帝II：万夫莫敌(台) / Fong Sai Yuk II / The Legend II,7.9,81401,元奎,陈建忠 / 刘镇伟,李连杰 / 萧芳芳 / 李嘉欣 / 郭蔼明 / 元奎 / 郑少秋 / 计春华,1993,1993-07-30(中国香港),中国香港 / 中国大陆,粤语 / 汉语普通话,95分钟,95,,,,,喜剧 / 动作 / 武侠 / 古装,方世玉（李连杰 饰）、雷婷婷（李嘉欣 饰）、陈家洛（郑少秋 饰）一行抵达红花会总舵。红花会事业蒸蒸日上之余，帮内争权夺势的斗争亦未停息，堂主于镇海（计春华 饰）因不满父亲传位陈家洛，几次三番找人行刺未果，方世玉出面当众斥责，两人结下仇怨。 陈家洛命世玉等人抢夺扶桑武士护送的一锦盒，虽有苗翠花（萧芳芳 饰）出手相助，但任务失败，期间世玉再次相遇对其芳心暗属的两广总督之女安儿（郭蔼明 饰）。为再次抢夺锦盒，方世玉受命接近安儿，却被两广总督算计，危急时刻安儿救得世玉等人性命。世玉辱命，被陈家洛假意废去武功，锦盒之内的秘密被于镇海发现，李国邦（元奎 饰）身死，陈家洛被囚，于镇海坐上总舵主之位。方世玉伤愈归来，准备不惜代价铲除红花会叛徒。
13,https://movie.douban.com/subject/2124586/,飓风营救 Taken,救参96小时(港) / 即刻救援(台) / 劫持 / 绑架 / 劫持惊魂,飓风营救 Taken / 救参96小时(港) / 即刻救援(台) / 劫持 / 绑架 / 劫持惊魂,8.3,261751,皮埃尔·莫瑞尔,吕克·贝松 / 罗伯特·马克·卡门,连姆·尼森 / 玛姬·格蕾斯 / 法米克·詹森 / 利兰·奥瑟 / 强·格瑞斯 / 大卫·沃肖夫斯基 / 凯蒂·卡西迪 / 山德·贝克利,2008,2008-04-09(中国大陆) / 2008-02-27(法国),法国 / 美国 / 英国,英语 / 法语 / 阿尔巴尼亚语 / 阿拉伯语,93 分钟,93,,,,,剧情 / 动作 / 惊悚 / 犯罪,特工布莱恩(利亚姆·尼森 饰)深爱着女儿凯姆(麦琪·格雷斯饰)，却由于工作的原因难以给予她日常的父爱，失望的妻子带着女儿改嫁他人。退休后，见识过太多黑暗势力的布莱恩生怕女儿受到伤害，费尽心力的守护她却也因此带给凯姆种种束缚，引发了父女间的矛盾。 17岁生日后，凯姆执意和朋友前往巴黎旅行，无奈的布莱恩只好答应，不成想灾难正等着年轻的凯姆。在电话里亲耳听到女儿被绑架后，布莱恩强忍内心的痛苦只身踏上了营救女儿的征程，而他只有96个小时。
14,https://movie.douban.com/subject/1308752/,生化危机2：启示录 Resident Evil: Apocalypse,恶灵古堡2：启示录(台) / 生化危机之歼灭生还者(港),生化危机2：启示录 Resident Evil: Apocalypse / 恶灵古堡2：启示录(台) / 生化危机之歼灭生还者(港),8.0,271500,亚历山大·维特,保罗·安德森,米拉·乔沃维奇 / 西耶娜·盖尔利 / 奥德·菲尔 / 托马斯·克莱舒曼 / 索菲·瓦瓦塞尔 / 何家蓓,2004,2004-09-10(加拿大/美国),德国 / 法国 / 英国 / 加拿大 / 美国,英语,94分钟,94,,,,,动作 / 科幻 / 恐怖,T病毒在蜂巢中肆虐并很快打破了地面上浣熊市的平静，丧尸开始在人群中出现，安布雷拉公司将整个城市封锁，计划使用核武器摧毁城市以掩盖病毒外泄的事实。被安布雷拉注射T病毒使身体能力远超常人的爱丽丝（米拉·乔沃维奇 Milla Jovovich 饰）由昏睡中醒来，她在混乱的浣熊市与防卫队员瓦伦汀（Sienna Guillory 饰）、记者泰莉等人组成队伍，试图找到脱身之法。另一方面，安布雷拉公司的科学家艾肯佛博士为搭救被公司抛弃在城中的女儿安琪拉，以提供逃生方式为代价请求爱丽丝和防卫人员卡洛斯（Oded Fehr 饰）两组人马帮助。而安布雷拉公司派出了由环保分子麦特所改造成的“复仇邪神”阻止这一切…… 本片获2005年加拿大吉尼奖最佳音效剪辑奖、金盘奖。是生化危机系列电影的第二部。
15,https://movie.douban.com/subject/1292792/,我自己的爱达荷 My Own Private Idaho,不羁的天空(港) / 男人的一半还是男人(台) / 我私人的爱达荷 / 属于我的爱达荷,我自己的爱达荷 My Own Private Idaho / 不羁的天空(港) / 男人的一半还是男人(台) / 我私人的爱达荷 / 属于我的爱达荷,8.3,65967,格斯·范·桑特,格斯·范·桑特,瑞凡·菲尼克斯 / 基努·里维斯 / 詹姆斯·拉索 / 威廉·里克特 / 罗德尼·哈维 / 切瑞拉·凯瑟莉 / 迈克尔·帕克 / 弗利 / 格蕾丝·扎布里斯基 / 汤姆·特鲁普 / 乌多·基尔 / 萨莉·柯蒂斯 / 罗伯特·李·皮彻林恩 / Matthew Ebert / 斯科特·帕特里克·格林 / Vana O'Brien / Brian Wilson / 吉姆·卡维泽 / Tiger Warren / Massimo Di Cataldo / Heather J. Braden / Kirsten Kuppenbender / Jesse Merz / 格斯·范·桑特,1991,1991-09-12,美国,英语 / 意大利语 / 德语,104 分钟,104,,,,,剧情 / 爱情 / 同性,麦克（瑞凡•菲尼克斯）和斯考特（基努•里维斯）同为沦落街头的男妓，然而因为相差巨大的家庭背景，“同为天涯沦落人”的他们并非表面般“心照不宣”。 时常昏厥的麦克脑海中一直充满着有关童年的破碎片段，爱达荷的诗意田园也常常入他梦境，他一心想找回失散多年的母亲，将斯考特视为知己和爱人。斯考特本是波特兰市长的儿子，“自甘堕落”只为体会放荡青春的快感，他清楚地知道，虽然现在陪着麦克一路从波特兰到西雅图，又从爱达荷到意大利，麦克却成不了他最终的温暖归宿，他能回归的，是权势、荣华与姑娘。
16,https://movie.douban.com/subject/1899125/,大盗贼,Der Räuber Hotzenplotz,大盗贼 / Der Räuber Hotzenplotz,9.3,35189,方润南 / 刘蕙仪 / 夏秉钧 / 程中岳 / 胡兆洪,欧阳宇平 / 胡兆洪 / 奥得弗雷德·普鲁士勒,翁振新 / 戴欣 / 范婕 / 尚华 / 舒蓉,1989,1989,中国大陆,汉语普通话,,,,8,27分钟,27,剧情 / 喜剧 / 动画,"“我是个大盗贼,什么也不怕，生活多自在，整天乐哈哈。” 大盗贼霍真普洛兹老爷，是小镇上鼎鼎有名的大坏蛋，藏身在神秘的大森林中，警察一直都拿他没办法。 有一天，大盗贼抢走了老奶奶会唱歌的咖啡磨，孙子卡斯佩尔和小伙伴佐培尔决心抓住大盗贼，找回奶奶的咖啡磨。不料计谋被精明的大盗贼识破，两人反被大盗贼抓住，卡斯帕尔被卖给邪恶的大魔法师，佐培尔被关在大盗贼家做苦工。两个机灵的孩子面对险境，勇敢地与大盗贼周旋，还解救了被囚禁的巫女，上演了一幕幕惊心动魄的斗智斗勇情节。 《大盗贼》改编自德国的奥得弗雷德•普鲁士勒的文学名著，1989年由上海美术制片厂摄制动画片完成，一直是深受孩子们的喜爱木偶动画。"
17,https://movie.douban.com/subject/1301169/,跳出我天地 Billy Elliot,舞动人生(港/台) / 芭蕾之梦 / 比利·艾略特 / 穷人的孩子爱芭蕾,跳出我天地 Billy Elliot / 舞动人生(港/台) / 芭蕾之梦 / 比利·艾略特 / 穷人的孩子爱芭蕾,8.8,107882,史蒂芬·戴德利,李·哈尔,杰米·贝尔 / 朱丽·沃特斯 / 杰米·德拉文 / 加里·刘易斯 / 斯图亚特·韦尔斯 / 麦克·艾略特 / 黛比威尔金森 / 琼·海伍德 / 查利哈德威克 / 马修·詹姆斯·托马斯 / 史蒂芬·曼甘 / 帕特里克·麦拉海德 / 芭芭拉·雷吉-亨特 / 伊莫金·克莱尔 / 戴安娜·肯特 / 尼尔瑙兹 / 李·威廉姆斯 / 梅丽娜·肯德尔 / 佐伊·贝尔 / 梅林欧文 / 亚当·库柏 / 亚当加尔布莱斯 / 莎伦·佩尔西 / 戴米安温特希金斯,2000,2000-05-19(戛纳电影节) / 2000-09-29(英国),英国 / 法国,英语,110 分钟,110,,,,,剧情 / 歌舞 / 家庭 / 儿童,比利（杰米•贝尔 Jamie Bell 饰）的家人是英国的一个底层矿工。他们参加罢工，挣扎在贫困的生活中，并认为比利应该学些男人的拳术。比利本来每周都去一回拳击班，偶然的机会却让他走上了不一样的路途。 因为一个小意外，比利发现了潜意识中对芭蕾的热爱，而挑剔世故的芭蕾老师威尔金森（朱丽•沃特斯 Julie Walters 饰）无意中发现了比利极具芭蕾天赋。二人一拍即合，威尔金森甚至放弃她的一班女学生，把全部心思放在培养小比利上。可是比利的家庭全然不理解儿子为何爱上女生的玩意。比利在家庭的反对下，痛苦的抉择。 然而大好机会就在当前。万一考上伦敦的皇家芭蕾学校，比利的芭蕾梦想将得到一个广阔舞台。比利站在一个十字路口，选择着他的人生。
18,https://movie.douban.com/subject/3986493/,神探夏洛克 第一季 Sherlock Season 1,新世纪福尔摩斯(港) / 新福尔摩斯(港) / 福尔摩斯新传(港) / 新编夏洛克 第一季 / 当夏洛克遇见华生 / 歇洛克,神探夏洛克 第一季 Sherlock Season 1 / 新世纪福尔摩斯(港) / 新福尔摩斯(港) / 福尔摩斯新传(港) / 新编夏洛克 第一季 / 当夏洛克遇见华生 / 歇洛克,9.5,494399,保罗·麦圭根 / 尤洛斯·林,阿瑟·柯南·道尔 / 马克·加蒂斯 / 史蒂文·莫法特 / 史蒂夫·汤普森,本尼迪克特·康伯巴奇 / 马丁·弗瑞曼 / 鲁珀特·格雷夫斯 / 安德鲁·斯科特 / 马克·加蒂斯 / 尤娜·斯塔布斯 / 露易丝·布瑞丽 / 菲尔·戴维斯 / 嘉玛·陈 / 奥利维亚·波莉 / 雯叶特·罗宾逊 / 坦娅·穆迪 / 希欧布罕·休莱特 / 约翰·麦克米兰 / 杰克·本斯 / 保罗·彻克 / 丹尼尔·伯希威尔 / 博迪·卡维尔 / 阿尔·韦弗 / 佐伊·特尔福德 / 黛布拉·摩尔 / 马修·尼达姆 / Lauren Crace,2010,2010-07-25(英国),英国,英语,,,4,3,88分钟,88,剧情 / 悬疑 / 犯罪,《神探夏洛克》是一部由BBC出品的英国迷你电视剧，该剧将原著的故事背景从19世纪大英帝国国势鼎盛的时期搬到了21世纪繁华热闹的大都市中。 这一次夏洛克·福尔摩斯(本尼迪克特·康伯巴奇 Benedict Cumberbatch 饰)不仅是著名大侦探更是一名时尚潮人。和他的 好友兼得力助手约翰·华生（马丁·弗瑞曼 Martin Freeman 饰）分别经历了离奇市民自杀案件、黑帮走私事件和倒计时炸弹杀人案。每一个案件看似独立其实都有联系，两人每解决一个案子，就又会出现新的难题和的受害无辜百姓。经过抽丝剥茧，幕后黑手莫里亚蒂(安德鲁·斯科特 Andrew Scott 饰)终于浮出水面，最后一集的交锋中，被炸弹和狙击枪威胁的夏洛克和华生该如何脱身，只能等到第二季让BBC来告诉大家了。
19,https://movie.douban.com/subject/1295399/,七武士 七人の侍,七侠四义(港) / 七剑客(港) / The Seven Samurai / Shichinin no samurai,七武士 七人の侍 / 七侠四义(港) / 七剑客(港) / The Seven Samurai / Shichinin no samurai,9.3,200644,黑泽明,黑泽明 / 桥本忍 / 小国英雄,三船敏郎 / 志村乔 / 津岛惠子 / 岛崎雪子 / 藤原釜足 / 加东大介 / 木村功 / 千秋实 / 宫口精二 / 小杉义男 / 左卜全 / 稻叶义男 / 土屋嘉男 / 高堂国典 / 东野英治郎 / 上田吉二郎 / 多多良纯 / 渡边笃 / 小川虎之助 / 山形勋 / 上山草人 / 清水元 / 高木新平 / 大友伸 / 高原骏雄 / 稻垣三郎 / 堺左千夫 / 千石规子 / 本间文子 / 大久保正信 / 伊藤实 / 大村千吉 / 广濑正一 / 宇野晃司 / 谷晃 / 中岛春雄 / 清水美恵 / 熊谷卓三 / 夏木顺平 / 岩本弘司 / 堤康久 / 马野都留子 / 森今日子 / 加藤武 / 仲代达矢 / 宇津井健 / 山本廉,1954,1954-04-26(日本),日本,日语,207分钟,207,,,,,剧情 / 动作 / 冒险,日本战国时代，一小山村面临着山贼的威胁，为了保护秋天的收成，村中长老决定让去请武士来保护村子安全，但只能拿出的报酬是一天三顿的白米饭。在城里，他们遭到了武士白眼甚至被打。直到勘兵卫（志村乔饰）的出现，他现今已沦为浪人，几经考虑最后答应了。他对农民说至少需要七名武士，于是久藏（宫口精二饰）、胜四郎（木村功饰）、五郎（稻叶义男饰）、七郎（加东大介饰）、平八（千秋实饰）和菊千代（三船敏郎饰）等六人也加入了队伍，七个人肩负保卫村子的任务。 整个防御准备的过程中，武士与农民间发生许多摩擦也闹出不少笑话。而在一次偷袭行动中，有武士为救农民被火枪打死，很快山贼的反扑随之而来，一场恶战即将开始。
20,https://movie.douban.com/subject/1914652/,真爱之吻 Penelope,猪法奇缘 / 青蛙公主寻爱记 / 佩内洛普,真爱之吻 Penelope / 猪法奇缘 / 青蛙公主寻爱记 / 佩内洛普,6.7,57877,马克·帕兰斯基,Leslie Caveny,克里斯蒂娜·里奇 / 詹姆斯·麦卡沃伊 / 凯瑟琳·欧哈拉 / 瑞茜·威瑟斯彭 / 尼克·弗罗斯特 / 西蒙·伍兹 / 彼特·丁拉基,2006,2009-09-04(中国大陆) / 2006-09-08(多伦多电影节) / 2008-02-01(英国) / 2008-02-29(美国),英国 / 美国,英语,104 分钟,104,,,,,喜剧 / 爱情 / 奇幻,佩内洛普（克里斯蒂娜•里奇 饰）出生在贵族家庭，可是她的家族被诅咒了她一出生便有着一个猪鼻子。佩内洛普对自己的样貌感到十分的自卑，她羞于与一切人交往，要想解除这个诅咒，便要得到一个出自真爱的吻，才能让佩内洛普恢复美貌。 女儿长大了，佩内洛普的父母极力张罗她的婚事，佩内洛普也想找到个真正爱她的人解除魔咒。可是每个看到佩内洛普真面目的男子都落荒而逃，令佩内洛普与父母都感到十分难堪与沮丧。 以往，每个见过佩内洛普真面目的男生都签约保证不会向外界透露这个秘密。可是某贵族继承人却走漏了风声。记者雷蒙当年想得知佩内洛普的真面目，却让佩内洛普的母亲击伤了右眼，此时他要与贵族继承人合作，雇人假扮相亲者与佩内洛普见面，以拍到她的真面目。但被雇佣的麦克斯（詹姆斯•麦卡沃伊 饰）是个没落贵族，佩内洛普误以为他不在乎自己的面貌，备受感动。实际上麦克斯从未见过佩内洛普，两人隔着一块玻璃相处良久后彼此吸引住了，但他碍于与佩内洛普的身份相差甚异，默默离开了。 最后佩内洛普又能否找到真爱，得到真爱之吻解除恶毒的魔咒呢？
21,https://movie.douban.com/subject/1482394/,蓝色生死恋 가을동화,秋天的童话 / Endless Love / Autumn Fairy Tale,蓝色生死恋 가을동화 / 秋天的童话 / Endless Love / Autumn Fairy Tale,8.3,95327,尹锡湖,吴水娟,宋承宪 / 宋慧乔 / 元斌 / 韩彩英 / 文根英 / 崔宇革 / 韩娜娜 / 崔佑赫 / 郑栋焕 / 金海淑 / 鲜于银淑,2000,2000-09-18(韩国),韩国,韩语,,,,16,53分钟,53,剧情 / 爱情,允教授的妻子又生了一个小女孩，3岁的俊熙（宋承宪 饰）和父亲到医院看望妈妈和妹妹时顽皮地将妹妹与旁边摇篮里的婴儿换了过来，一段误会就此展开。十四年过去了，俊熙已经长成了一个翩翩少年，妹妹恩熙（宋慧乔 饰）也十分聪明可爱，家境的优越使得两兄妹成为学校了令人艳羡的对象。与恩 熙同班的新爱（韩彩英 饰）因为父亲早逝，而哥哥却游手好闲，全家只有靠母亲一人独立支撑的餐厅过活，生活艰难。新爱一直十分嫉妒恩熙，一天她故意报复恩熙，被俊熙发现，恩熙不想将事情闹大而赶去制止哥哥和新爱理论时，被一辆货车撞倒了。在医院里，继续输血的恩熙被查出了并非允教授夫妇的亲生女儿，经过调查，原来新爱才是允教授的亲生女儿。新爱知悉了这个秘密，来到了允家认亲生父母。虽然养母京河十分不舍得，但恩熙为了不让母亲难做，回到了新爱那个艰苦的家，由此展开了她的另一段人生……
22,https://movie.douban.com/subject/1972698/,守望者 Watchmen,保卫奇侠(港) / 守护者(台),守望者 Watchmen / 保卫奇侠(港) / 守护者(台),8.6,213362,扎克·施奈德,大卫·海特 / 亚历克斯·谢 / 戴夫·吉布森 / 阿兰·摩尔,帕特里克·威尔森 / 卡拉·古奇诺 / 比利·克鲁德普 / 玛琳·阿克曼 / 杰弗里·迪恩·摩根 / 马修·古迪 / 杰基·厄尔·哈利 / 马特·弗里沃 / 史蒂芬·麦克哈蒂 / 劳拉·门内尔 / 詹姆斯·M.康纳,2009,2009-03-06(美国),美国,英语,162分钟,162,,,,,动作 / 科幻 / 悬疑,由于邪恶势力肆意蔓延，一群具有超群实力的正义之士挺身而出，他们戴着面具，身着奇装异服，与各种坏蛋展开较量。不久，他们的英雄事迹通过媒体传遍全国，美元钞票、丝绸鬼魂、罗夏、城市队长等超级英雄的名字广为传播，他们更参与到大大小小的重大事件之中，也因各自的性格遭受着不同的命运。但是在20世纪70年代，政府出台的法令导致一部分不愿成为权贵爪牙的英雄退休，超级英雄集团由此分化。 1985年的一天，效力政府的超级英雄“喜剧演员”爱德华·布莱克（杰弗里·迪恩·摩根 Jeffrey Dean Morgan 饰）被人杀害。四处逃亡的“罗夏”的沃尔特·科瓦奇（杰基·厄尔·哈利 Jackie Earle Haley 饰）意识到有人正向曾经的超级英雄痛下杀手，而这背后隐藏着更大的阴谋……
23,https://movie.douban.com/subject/2286642/,名侦探柯南：贝克街的亡灵 名探偵コナン ベイカー街の亡霊,名侦探柯南：剧场版第6部 / Meitantei Konan: Bekâ Sutorîto no bôrei / Detective Conan: The Phantom of Baker Street,名侦探柯南：贝克街的亡灵 名探偵コナン ベイカー街の亡霊 / 名侦探柯南：剧场版第6部 / Meitantei Konan: Bekâ Sutorîto no bôrei / Detective Conan: The Phantom of Baker Street,8.8,263860,儿玉兼嗣,青山刚昌 / 野泽尚,高山南 / 山崎和佳奈 / 神谷明 / 山口胜平 / 林原惠美 / 岩居由希子 / 高木涉 / 大谷育江 / 绪方惠美 / 高乃丽 / 爱河里花子 / 斋贺光希 / 田中秀幸 / 岛本须美 / 绪方贤一 / 茶风林 / 井上和彦 / 松井菜樱子 / 平田广明 / 藤本让 / 依田英助 / 堀部隆一 / 千叶一伸 / 小林清志 / 速水奖 / 速水圭 / 宝龟克寿 / 中岛聪彦 / 长嶝高士 / 细井治 / 增谷康纪 / 百百麻子 / 村井每早 / 莲池龙三 / 津嘉山正种 / 折笠爱,2002,2023-04-04(中国大陆) / 2002-04-20(日本),日本,日语,107分钟,107,,,,,动画 / 悬疑 / 冒险,这日柯南、小兰一行人来到米花市市政大厅，一场有关最新游戏“茧”的发布会正在这里召开。由于迥异于以往任何一款游戏的“茧”可能一举改变全球游戏业界的价值观，发布会吸引了代表日本上流社会的政治、财经、演艺界人士，50名游戏体验者也多是他们的后代，新一的父亲、推理小说大师工藤优作由于参与故事编写，也来到现场。这边热热闹闹，游戏的研发者兼负责人坚村却被杀于地下室。坚村死前留在键盘J、T、R上的血迹令柯南想到答案可能在游戏中，他利用优作的关系加入了体验者队伍，小兰、灰原哀等人也拿到了体验入场券。 50名体验者刚分别进入一个外型酷似蚕茧的“大型胶囊”，游戏即被自称“诺亚方舟”的人工智能控制，“诺亚方舟”称游戏将提供5个完全真实的历史场景，体验者可选择其中之一进入，被淘汰会进入休眠状态，若最后无人走到终点，他们的大脑组织皆会被摧毁，此举是为令日本社会重生。柯南一行及几个骄横无礼的上流社会公子哥进入的是19世纪伦敦的贝克街，那里杀人犯开膛手杰克正在兴风作浪，他身上正有柯南要找的答案！而优作也在现实中正对案件展开调查。
24,https://movie.douban.com/subject/1307853/,8英里 8 Mile,八英里 / 八里公路(港) / 街头痞子(台) / 8里公路,8英里 8 Mile / 八英里 / 八里公路(港) / 街头痞子(台) / 8里公路,8.3,103074,柯蒂斯·汉森,斯科特·西尔弗,埃米纳姆 / 金·贝辛格 / 梅奇·费法 / 布莱特妮·墨菲 / 伊万·琼斯 / 奥玛·本森·米勒 / 德-安格里欧·威尔逊 / 尤金·伯德 / 塔恩·曼宁 / 普罗夫 / 迈克尔·珊农 / 克洛伊·格林菲尔德 / 安东尼·麦凯 / 戴·戈尔芬 / 霍姆 / 奥别·特莱斯 / 保罗·贝茨 / 艾勒比 / 阿卜杜勒·萨拉姆·埃尔·拉扎克 / 戴夫·丹尼尔斯 / 卡琳·迪克尔 / 布兰登·T·杰克逊 / 杰森·雅霍夫 / 胡安妮塔·摩尔 / 杰里·里德 / 格雷丝·斯塔福德 / 史蒂夫·范希,2002,2002-11-08(美国),美国 / 德国,英语,110 分钟,110,,,,,剧情 / 音乐,1995年冬天的底特律，每逢周末乐手们都会聚在一家名为The Shelter的Hip-Hop俱乐部进行一对一的为时一分钟的表演比赛，吉米•史密斯（艾米纳姆）是众多黑人乐手中另类的白，虽然他很有实力，却在每次上台表演时都会卡壳，只得到一片喝倒彩的嘲笑声。 除了要勇敢面对被起哄的人群轰下台的尴尬，吉米•史密斯还要应付与母亲（金•贝辛格）及同母异父的妹妹一起生活在狭小局促的拖车里的难堪。而母亲的男友、黑人与白人的平行线关系、他的工作和感情等等，也皆是他的压力。他试图冲破家庭与团体的束缚，用音乐表达出对生活的愤怒和不满，然而他首先要解决的，是战胜怯弱的自己。
25,https://movie.douban.com/subject/2267369/,蕾切尔的婚礼 Rachel Getting Married,爱与痛的嫁期 / 瑞秋要出嫁 / 姐姐的婚礼,蕾切尔的婚礼 Rachel Getting Married / 爱与痛的嫁期 / 瑞秋要出嫁 / 姐姐的婚礼,6.9,35122,乔纳森·戴米,詹妮·吕美特,安妮·海瑟薇 / 罗丝玛丽·德薇特 / 塞巴斯蒂安·斯坦 / Roslyn Ruff / 比尔·欧文 / 安娜·迪佛·史密斯 / 安娜莱吉·阿什福特 / Zafer Tawil / Beau Sia / Innbo Shim / Eliza Simpson / Olive / Anisa George / Tamyra Gray / Victoria Haynes,2008,2008-09-03(威尼斯电影节) / 2008-10-03(美国),美国,英语,113分钟,113,,,,,剧情 / 爱情 / 家庭,在康复中心戒毒治疗的金茉（安妮•海瑟薇 Anne Hathaway饰），因为姐姐蕾切尔（罗丝玛丽•德薇特 Rosemarie DeWitt 饰）即将举行婚礼，被父亲保罗（比尔•欧文 Bill Irwin 饰）接回了家。但她还是要定期去参加瘾君子互助会活动。巧的是，她发现姐夫的伴郎基兰（玛德•奇科尔 Mather Zickel 饰）竟然也是互助会成员，同命相怜的两人倍感亲近。 在交流中，金茉得知伴娘不是自己，勃然大怒。经过一番争取，蕾切尔最终还是同意金茉出任伴娘。但是，这次妥协并没未让姐妹重修旧好。金茉不合时宜的“道歉计划”让整个家庭陷入了矛盾之中，只有父亲始终细心维护着她。在一次争吵中，姐姐蕾切尔提及早年弟弟车祸死亡之事，这让金茉内心的负罪感愈加沉重，并导致她与母亲艾比（德博拉•温格 Debra Winger 饰）大打出手……
26,https://movie.douban.com/subject/1309054/,天气预报员 The Weather Man,气象人生(港) / 气象先生 / 气象人,天气预报员 The Weather Man / 气象人生(港) / 气象先生 / 气象人,7.7,59233,戈尔·维宾斯基,斯蒂夫·康拉德,尼古拉斯·凯奇 / 迈克尔·凯恩 / 霍普·戴维斯 / 杰蒙妮·德拉佩纳 / 尼古拉斯·霍尔特,2005,2005-10-28(美国),美国 / 德国,英语,102 分钟,102,,,,,剧情 / 喜剧,戴维（尼古拉斯·凯奇 饰）是名天气预报员，可是他没有专业知识能用在工作上，当预报的天气并不理想时，观众们会在街上肆意向他丢垃圾。戴维对自己的生活感到灰暗，与妻子（霍普·戴维斯 饰）离婚更是对他的一个打击。如今他得到一个前往纽约重新工作的机会，可是他必须要面对与孩子们并不融洽的关系。儿子迈克被戒毒时认识的辅导员性骚扰；女儿雪丽的肥胖被学校的同学耻笑，性格忧郁。更令戴维伤心的是，他的小说家父亲罗伯特（迈克尔·凯恩 饰）患上了绝症。 戴维希望父亲能看到他的成功，他更想与前妻复合，一家人到纽约重新生活。无论做了多大的努力，他与家人的关系并没得到和缓，他依然遭到观众的垃圾袭击，他更开始抗拒前往纽约。 此时他看到父亲平静面对死亡的态度，并在与父亲相处的最后时光中，戴维被授予了很多人生的道理。
