epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.2268456518650055	0.05004836618900299	0.23305725286674625	0.21342281997203827	0.0937967598438263	0.2280619626180649
20.0	0.27695751190185547	0.06354254484176636	0.28132500845807934	0.24988813698291779	0.11543591320514679	0.26961187188294033
30.0	0.2997762858867645	0.06869211792945862	0.31121147325037374	0.2626398503780365	0.11950362473726273	0.2896594501868596
40.0	0.3190156817436218	0.07270850241184235	0.3249574239698976	0.27024608850479126	0.1243140920996666	0.29735767644932076
50.0	0.31185683608055115	0.07188773900270462	0.3242569516697941	0.272483229637146	0.12429363280534744	0.301391451353771
60.0	0.30917227268218994	0.07247716933488846	0.3189823390527384	0.27091723680496216	0.12521006166934967	0.297933990188435
70.0	0.304250568151474	0.0701160579919815	0.3193945740380246	0.26375842094421387	0.12249395996332169	0.29527297917626366
80.0	0.2975391447544098	0.07028471678495407	0.31488707078527023	0.27136465907096863	0.12441814690828323	0.3000185687916481
90.0	0.2997762858867645	0.07067766040563583	0.3160830760907596	0.25950783491134644	0.1184413805603981	0.2910127413212395
100.0	0.29395970702171326	0.06799019128084183	0.30613227372306034	0.25950783491134644	0.11879926174879074	0.28668715647048043
110.0	0.2890380322933197	0.06619217991828918	0.3003987795260862	0.25167784094810486	0.11543678492307663	0.27958779928624183
120.0	0.2930648624897003	0.0693543404340744	0.30361430468288886	0.25302010774612427	0.1167815700173378	0.28127816138988443
130.0	0.2832214832305908	0.06701590120792389	0.2975913400756612	0.25302013754844666	0.11576937139034271	0.28071315265121977
140.0	0.2845637798309326	0.06720307469367981	0.30048419901119094	0.2534675598144531	0.11636503040790558	0.2823874312221171
